iso3,district_id,district_name,region,year,precipitation_sum_mm,rainy_season_precip_mm,precip_anomaly_mm,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_mean
TGO,TGO_TGO.3.4_2,Golfe,Maritime,2016,1098.9,850.0,53.28,26.82,29.55,25.04,82.93
TGO,TGO_TGO.3.4_2,Golfe,Maritime,2017,1231.8,799.8,186.18,26.57,30.46,24.1,84.43
TGO,TGO_TGO.3.4_2,Golfe,Maritime,2018,1231.3,875.1,185.68,26.59,30.61,23.94,83.73
TGO,TGO_TGO.3.4_2,Golfe,Maritime,2019,1267.4,919.1,221.78,26.87,30.79,24.26,84.35
TGO,TGO_TGO.3.4_2,Golfe,Maritime,2020,948.2,736.1,-97.42,26.69,30.84,23.98,82.8
TGO,TGO_TGO.3.4_2,Golfe,Maritime,2021,1216.4,939.3,170.78,26.88,30.92,24.24,82.91
TGO,TGO_TGO.3.4_2,Golfe,Maritime,2022,1156.8,827.4,111.18,26.28,30.6,23.44,82.63
TGO,TGO_TGO.3.4_2,Golfe,Maritime,2023,1233.6,857.1,187.98,26.81,31.26,23.86,82.4
TGO,TGO_TGO.3.4_2,Golfe,Maritime,2024,1073.2,844.4,27.58,27.13,31.81,24.1,81.01
TGO,TGO_TGO.3.4_2,Golfe,Maritime,2025,951.9,643.7,-93.72,27.03,31.3,24.23,81.25
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2000,1087.6,753.5,-11.1,26.46,29.48,24.53,83.07
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2001,1245.7,794.4,147.0,26.42,29.24,24.59,83.38
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2002,1227.8,818.3,129.1,26.55,29.55,24.56,83.06
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2003,1286.7,789.8,188.0,26.76,29.65,24.83,83.57
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2004,1314.7,923.9,216.0,26.58,29.45,24.7,84.01
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2005,1133.3,710.5,34.6,26.72,29.67,24.75,83.15
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2006,1272.0,832.4,173.3,26.75,29.54,24.92,83.66
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2007,1191.8,885.6,93.1,26.7,29.87,24.55,81.93
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2008,1195.9,849.1,97.2,26.68,29.79,24.57,82.13
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2009,1136.9,816.1,38.2,26.78,29.73,24.85,82.84
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2010,1246.3,935.0,147.6,27.04,29.84,25.15,83.3
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2011,1278.3,954.0,179.6,26.59,29.54,24.63,83.21
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2012,1229.3,847.8,130.6,26.51,29.39,24.63,83.59
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2013,1000.4,607.1,-98.3,26.67,29.57,24.73,82.93
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2014,1478.1,1051.1,379.4,26.59,29.33,24.78,84.41
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2015,1105.4,761.6,6.7,26.66,29.69,24.61,82.31
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2016,1271.0,889.9,172.3,26.98,30.04,25.01,83.3
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2017,904.7,634.2,-194.0,26.81,29.38,25.02,83.48
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2018,729.2,546.1,-369.5,26.79,29.41,24.87,83.21
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2019,1021.5,791.0,-77.2,27.0,29.52,25.15,84.05
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2020,667.3,529.3,-431.4,26.81,29.58,24.84,82.35
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2021,1176.9,976.5,78.2,27.08,29.74,25.18,82.13
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2022,847.8,647.2,-250.9,26.51,29.39,24.38,81.8
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2023,988.0,771.5,-110.7,27.03,29.92,24.87,81.75
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2024,784.2,583.2,-314.5,27.21,30.23,25.08,81.19
TGO,TGO_TGO.3.5_2,Lacs,Maritime,2025,745.3,508.7,-353.4,27.07,29.84,25.08,81.64
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2000,868.1,665.1,-141.92,26.4,29.07,24.58,82.27
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2001,911.0,648.5,-99.02,26.37,28.87,24.64,82.46
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2002,987.8,691.9,-22.22,26.48,29.15,24.6,82.36
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2003,987.6,627.3,-22.42,26.69,29.26,24.87,82.86
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2004,1052.5,794.1,42.48,26.52,29.07,24.71,83.1
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2005,865.2,589.6,-144.82,26.63,29.24,24.78,82.53
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2006,992.3,762.7,-17.72,26.72,29.29,24.96,82.64
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2007,1036.8,822.2,26.78,26.61,29.4,24.6,81.5
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2008,927.3,692.2,-82.72,26.63,29.36,24.66,81.29
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2009,976.1,773.7,-33.92,26.69,29.34,24.86,82.13
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2010,1137.8,905.5,127.78,26.99,29.48,25.23,82.31
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2011,1067.4,843.8,57.38,26.52,29.11,24.7,82.54
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2012,1054.0,773.0,43.98,26.43,29.01,24.67,82.89
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2013,702.6,456.1,-307.42,26.65,29.31,24.81,81.79
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2014,1255.8,931.3,245.78,26.53,29.01,24.83,83.63
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2015,954.3,710.8,-55.72,26.61,29.28,24.69,81.68
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2016,1098.9,850.0,88.88,26.86,29.55,25.04,82.93
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2017,1313.8,857.3,303.78,26.59,29.35,24.67,85.89
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2018,1071.0,810.3,60.98,26.63,29.5,24.54,85.09
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2019,1106.4,795.9,96.38,26.9,29.7,24.86,85.62
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2020,805.4,609.5,-204.62,26.67,29.57,24.57,84.43
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2021,1150.2,888.7,140.18,26.93,29.77,24.86,84.1
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2022,1090.8,803.1,80.78,26.34,29.37,24.12,83.9
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2023,1160.6,827.1,150.58,26.94,30.27,24.51,82.7
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2024,957.2,747.6,-52.82,27.21,30.8,24.7,81.1
TGO,TGO_TGO.3.6_2,Lomé,Maritime,2025,729.6,497.4,-280.42,27.14,30.5,24.84,80.82
TGO,TGO_TGO.3.7_2,Vo,Maritime,2000,1053.6,783.5,-148.98,26.45,30.12,24.21,81.96
TGO,TGO_TGO.3.7_2,Vo,Maritime,2001,1076.5,720.1,-126.08,26.4,29.84,24.28,82.37
TGO,TGO_TGO.3.7_2,Vo,Maritime,2002,1244.5,872.2,41.92,26.54,30.19,24.2,81.91
TGO,TGO_TGO.3.7_2,Vo,Maritime,2003,1271.9,820.1,69.32,26.75,30.29,24.49,82.52
TGO,TGO_TGO.3.7_2,Vo,Maritime,2004,1285.7,923.1,83.12,26.57,30.1,24.36,82.89
TGO,TGO_TGO.3.7_2,Vo,Maritime,2005,1133.6,751.4,-68.98,26.71,30.31,24.43,81.96
TGO,TGO_TGO.3.7_2,Vo,Maritime,2006,1301.4,926.2,98.82,26.74,30.23,24.58,82.61
TGO,TGO_TGO.3.7_2,Vo,Maritime,2007,1187.5,905.2,-15.08,26.69,30.54,24.18,80.83
TGO,TGO_TGO.3.7_2,Vo,Maritime,2008,1233.6,924.2,31.02,26.68,30.47,24.21,80.93
TGO,TGO_TGO.3.7_2,Vo,Maritime,2009,1106.3,836.0,-96.28,26.8,30.42,24.52,81.5
TGO,TGO_TGO.3.7_2,Vo,Maritime,2010,1275.1,983.1,72.52,27.04,30.47,24.84,82.26
TGO,TGO_TGO.3.7_2,Vo,Maritime,2011,1243.9,950.8,41.32,26.54,30.15,24.25,82.35
TGO,TGO_TGO.3.7_2,Vo,Maritime,2012,1300.2,911.0,97.62,26.47,30.01,24.29,82.71
TGO,TGO_TGO.3.7_2,Vo,Maritime,2013,969.0,624.9,-233.58,26.73,30.31,24.44,81.3
TGO,TGO_TGO.3.7_2,Vo,Maritime,2014,1491.7,1067.2,289.12,26.57,29.96,24.46,83.47
TGO,TGO_TGO.3.7_2,Vo,Maritime,2015,1144.4,786.2,-58.18,26.67,30.33,24.29,81.07
TGO,TGO_TGO.3.7_2,Vo,Maritime,2016,1404.1,1050.6,201.52,26.99,30.7,24.7,82.14
TGO,TGO_TGO.3.7_2,Vo,Maritime,2017,1251.8,816.4,49.22,26.65,30.5,24.22,83.83
TGO,TGO_TGO.3.7_2,Vo,Maritime,2018,1106.6,799.9,-95.98,26.65,30.65,24.05,83.27
TGO,TGO_TGO.3.7_2,Vo,Maritime,2019,1332.9,1012.3,130.32,26.9,30.76,24.4,84.07
TGO,TGO_TGO.3.7_2,Vo,Maritime,2020,952.5,764.1,-250.08,26.73,30.87,24.12,82.3
TGO,TGO_TGO.3.7_2,Vo,Maritime,2021,1323.2,1077.7,120.62,26.97,31.01,24.38,82.22
TGO,TGO_TGO.3.7_2,Vo,Maritime,2022,1197.1,905.4,-5.48,26.37,30.71,23.6,81.9
TGO,TGO_TGO.3.7_2,Vo,Maritime,2023,1295.6,966.0,93.02,26.89,31.21,24.11,81.88
TGO,TGO_TGO.3.7_2,Vo,Maritime,2024,1045.4,798.1,-157.18,27.1,31.55,24.33,81.25
TGO,TGO_TGO.3.7_2,Vo,Maritime,2025,1038.9,682.3,-163.68,27.09,31.32,24.36,80.88
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2000,1021.0,849.5,-154.47,26.21,31.24,23.26,80.41
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2001,984.6,732.7,-190.87,26.1,30.85,23.3,81.11
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2002,1236.3,928.2,60.83,26.19,31.08,23.21,81.0
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2003,1207.3,846.8,31.83,26.42,31.29,23.55,81.78
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2004,1181.5,898.2,6.03,26.25,31.1,23.4,81.97
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2005,1041.0,750.2,-134.47,26.4,31.21,23.51,80.92
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2006,1275.8,1000.0,100.33,26.42,31.18,23.62,81.68
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2007,1148.1,926.7,-27.37,26.35,31.52,23.17,79.59
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2008,1154.7,909.4,-20.77,26.33,31.42,23.2,79.71
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2009,1063.4,841.2,-112.07,26.5,31.38,23.55,80.53
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2010,1223.1,990.2,47.63,26.73,31.42,23.9,81.2
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2011,1132.3,890.1,-43.17,26.26,31.2,23.28,80.95
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2012,1322.9,979.5,147.43,26.13,30.95,23.3,81.8
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2013,925.9,651.3,-249.57,26.45,31.28,23.5,79.96
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2014,1417.4,1068.8,241.93,26.26,30.93,23.54,82.55
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2015,1044.5,744.9,-130.97,26.37,31.27,23.36,79.59
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2016,1415.1,1093.4,239.63,26.71,31.68,23.76,80.76
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2017,1259.3,893.9,83.83,26.41,31.78,23.31,81.92
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2018,1084.3,848.6,-91.17,26.33,31.77,23.11,81.88
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2019,1505.3,1130.2,329.83,26.58,31.88,23.51,83.1
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2020,1049.4,913.9,-126.07,26.51,32.13,23.19,80.27
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2021,1233.2,992.0,57.73,26.82,32.62,23.51,80.39
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2022,1166.8,944.3,-8.67,26.27,32.47,22.73,79.23
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2023,1352.8,1106.7,177.33,26.68,32.69,23.2,80.0
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2024,1090.2,804.2,-85.27,26.92,33.03,23.42,79.02
TGO,TGO_TGO.3.8_2,Yoto,Maritime,2025,1026.0,781.5,-149.47,26.48,31.23,23.51,82.53
TGO,TGO_TGO.3.9_2,Zio,Maritime,2000,1070.8,840.1,-138.58,26.29,31.0,23.44,81.03
TGO,TGO_TGO.3.9_2,Zio,Maritime,2001,1043.6,737.1,-165.78,26.17,30.6,23.48,81.75
TGO,TGO_TGO.3.9_2,Zio,Maritime,2002,1256.3,896.8,46.92,26.29,30.92,23.4,81.52
TGO,TGO_TGO.3.9_2,Zio,Maritime,2003,1247.7,810.8,38.32,26.49,31.02,23.7,82.36
TGO,TGO_TGO.3.9_2,Zio,Maritime,2004,1275.0,935.0,65.62,26.35,30.87,23.55,82.37
TGO,TGO_TGO.3.9_2,Zio,Maritime,2005,1084.5,745.6,-124.88,26.49,31.01,23.68,81.49
TGO,TGO_TGO.3.9_2,Zio,Maritime,2006,1247.5,932.9,38.12,26.52,31.0,23.79,82.1
TGO,TGO_TGO.3.9_2,Zio,Maritime,2007,1196.0,935.2,-13.38,26.46,31.34,23.37,80.18
TGO,TGO_TGO.3.9_2,Zio,Maritime,2008,1209.8,921.9,0.42,26.44,31.22,23.4,80.27
TGO,TGO_TGO.3.9_2,Zio,Maritime,2009,1140.1,882.9,-69.28,26.6,31.2,23.74,80.92
TGO,TGO_TGO.3.9_2,Zio,Maritime,2010,1308.0,1020.6,98.62,26.83,31.22,24.09,81.65
TGO,TGO_TGO.3.9_2,Zio,Maritime,2011,1235.9,961.1,26.52,26.34,30.97,23.45,81.6
TGO,TGO_TGO.3.9_2,Zio,Maritime,2012,1336.8,960.4,127.42,26.25,30.76,23.5,82.25
TGO,TGO_TGO.3.9_2,Zio,Maritime,2013,930.3,620.8,-279.08,26.58,31.18,23.71,80.32
TGO,TGO_TGO.3.9_2,Zio,Maritime,2014,1499.4,1082.3,290.02,26.36,30.72,23.74,82.98
TGO,TGO_TGO.3.9_2,Zio,Maritime,2015,1171.2,826.6,-38.18,26.49,31.12,23.54,80.18
TGO,TGO_TGO.3.9_2,Zio,Maritime,2016,1447.4,1118.5,238.02,26.83,31.52,23.98,81.18
TGO,TGO_TGO.3.9_2,Zio,Maritime,2017,1215.1,853.1,5.72,26.53,31.71,23.49,81.8
TGO,TGO_TGO.3.9_2,Zio,Maritime,2018,1066.8,839.4,-142.58,26.54,31.83,23.33,81.24
TGO,TGO_TGO.3.9_2,Zio,Maritime,2019,1351.0,1049.9,141.62,26.77,31.98,23.67,82.51
TGO,TGO_TGO.3.9_2,Zio,Maritime,2020,1033.8,854.1,-175.58,26.76,32.28,23.44,79.51
TGO,TGO_TGO.3.9_2,Zio,Maritime,2021,1297.6,1040.8,88.22,26.98,32.61,23.69,80.02
TGO,TGO_TGO.3.9_2,Zio,Maritime,2022,1340.0,1000.7,130.62,26.43,32.49,22.89,78.98
TGO,TGO_TGO.3.9_2,Zio,Maritime,2023,1375.0,1104.9,165.62,26.81,32.65,23.36,79.87
TGO,TGO_TGO.3.9_2,Zio,Maritime,2024,1138.3,866.0,-71.08,27.14,33.11,23.6,78.25
TGO,TGO_TGO.3.9_2,Zio,Maritime,2025,926.1,713.4,-283.28,26.71,31.64,23.61,81.09
TGO,TGO_TGO.4.1_2,Agou,Plateaux,2000,1420.7,1198.7,18.61,26.27,31.63,23.01,79.93
TGO,TGO_TGO.4.1_2,Agou,Plateaux,2001,1159.4,881.6,-242.69,26.18,31.33,23.07,80.47
TGO,TGO_TGO.4.1_2,Agou,Plateaux,2002,1595.8,1206.7,193.71,26.2,31.37,23.0,81.08
TGO,TGO_TGO.4.1_2,Agou,Plateaux,2003,1464.2,1049.2,62.11,26.42,31.58,23.32,82.0
TGO,TGO_TGO.4.1_2,Agou,Plateaux,2004,1434.7,1083.0,32.61,26.33,31.48,23.17,81.59
TGO,TGO_TGO.4.1_2,Agou,Plateaux,2005,1189.3,865.2,-212.79,26.42,31.5,23.3,80.7
TGO,TGO_TGO.4.1_2,Agou,Plateaux,2006,1318.6,1001.9,-83.49,26.44,31.48,23.35,81.42
TGO,TGO_TGO.4.1_2,Agou,Plateaux,2007,1373.9,1100.4,-28.19,26.45,31.85,23.02,79.01
TGO,TGO_TGO.4.1_2,Agou,Plateaux,2008,1359.5,1065.3,-42.59,26.4,31.78,22.99,79.03
TGO,TGO_TGO.4.1_2,Agou,Plateaux,2009,1302.1,994.8,-99.99,26.48,31.61,23.3,80.94
